obj_id,title,dates,dc_type,silver_tier,era,all_tokens,ddb_link
FMBVUF3WETK5CJAY47Q6APMALOMLLTUJ,"Zwey Geistliche Spiel/ Tobias und Isaacs auffopfferung : Zuvor beschriben durch den verrümpten Hans Sachsen/ Jetzunder aber agiert/ zu Ehren und Lob/ auff das hochzeitlich Fest/ dem ... Verstendigen Jüngling/ H. Theobaldo Ryff Hochzeiter/ Des ... H. Andreae Ryff, des Rhats/ und Deputaten der Hochlöblichen Universitet in Basel geliebten Sohn. Auch der Tugendtreichen/ Keunschen Jungfrawen/ Gertruden Burckhardin Hochzeitterin/ Des ... Herren Theodori Burkhardi fürgeliebte Tochter",1602,Drama|Gelegenheitsschrift:Hochzeit|Monografie,0,pre-1700,78,https://www.deutsche-digitale-bibliothek.de/item/FMBVUF3WETK5CJAY47Q6APMALOMLLTUJ
XCXDXFZXJ3XMNUWCUONXERQZU3T7BV3V,"Consilia, sive Iudicia Theologica & Requisita Ministerii, totius Ecclesiae :New verbessert und vollständig KirchenBuch D. Philip. Hanen, DomPredigers zu Magdeburgk, Darinnen die gewöhnliche Ceremonien, neben vielen kurtzen Tauff, Einsegnung, Hochzeit ... aus Gottes Wort ... verfasset sind ... ; In Neun unterschiedtliche Tractätlein abgetheilet, deren Register, oder Sum[m]a und Inhalt im Anfang des Buchs zu finden, Auch mit einem Manual. Ministorum Ecclesiae von 12. Büchern auffs newe verbessert. 1",1647,Band,0,pre-1700,87,https://www.deutsche-digitale-bibliothek.de/item/XCXDXFZXJ3XMNUWCUONXERQZU3T7BV3V
L4WVC5KLSPFT5BY24DNAQ5EDO34IAIFQ,"Christianus Der Treue Knecht Gottes Wurde Bey der Beerdigung des ... Herrn Christiani Froschens, Wohl-verdient gewesenen Pastoris zu Ober-Pöllnitz [et]c. Welche geschahe den 13. Febr. Anno 1710. Aus den von Ihm erwehlten Leichen-Text: II. Timoth. IV. Cap. v. 7. & 8. ... Einer Volck-reichen Versammlung vorgestellet ... Von M. Christophoro Heinsio, Past. und Superintend. zu Neustand an der Orla",1710,Leichenpredigt|Monografie,0,1700-1800,70,https://www.deutsche-digitale-bibliothek.de/item/L4WVC5KLSPFT5BY24DNAQ5EDO34IAIFQ
ZHQRBCZJ7WTYTEAFT2A4652D2A44D57T,[Vorwort],1666,Kapitel,0,pre-1700,3,https://www.deutsche-digitale-bibliothek.de/item/ZHQRBCZJ7WTYTEAFT2A4652D2A44D57T
QAAFKQ4OQRT2IIG5EPEBX4CY7RLPJF3D,"Als Der Hoch-Edle ... Herr Georg Reichard Hammer/ Vortrefflicher Ictus, Der Hochlöblichen Republique zu Nürnberg Hochbetrauter Consiliarius, bey hiesiger Universität weitberühmter Cod. & Jur. Feud. P. P. Antecessor Primarius und Magnifici Ictorum Ord. Senior, den 14. Febr. dieses lauffenden 1697. Jahrs aus diesem Jammerthal in die ewige Hütten aufgenommen wurde : Wolten Ihrer obliegenden Schuldigkeit gemäß Denselben mit einem Sonnet begleiten",1697,Gelegenheitsschrift:Tod|Einblattdruck|Lyrik|Monografie,1,pre-1700,70,https://www.deutsche-digitale-bibliothek.de/item/QAAFKQ4OQRT2IIG5EPEBX4CY7RLPJF3D
5RRN6YTX6GDRXJEBR5HPGNDXQ24OFDOL,"Dreyfacher Schwedischer LorBeer Krantz vnd Triumphirende Sieges Krohne von Des Durchläuchtigsten Großmächt. Fürsten vnd Herrn Gustavi Adolphi ... Großmächtigen Heldenthaten, glücklichen expeditionen vnd ... glorwürdigsten Victorien, geflochte[n] vnd zugerichtet :[Aus war- und glaubhafften Historien, Vrkunden vnd Berichten mit sonderm Fleiß trewlich zusammen bracht]. 2, Josua Redivivus, Das ist, Dreyfachen Schwedischen LorBeer-Krantzes Vnd Triumphirender SiegsKrone Ander Theil : Von ... Gustav-Adolphi ... Königlichen Majestät Glorwirdigisten hohen Expeditionen ... von anfang des 1630. Jahres ... biß an die vor Leipzig ergangene ... Feldschlacht, vnd ... Victori, gethan vnd verrichtet",1632,Band,1,pre-1700,103,https://www.deutsche-digitale-bibliothek.de/item/5RRN6YTX6GDRXJEBR5HPGNDXQ24OFDOL
SWKG36ZYBKMVHCG4FO5CSCWTSWYZGL4X,"Sponsalia Sacra Piae Animae Cum Sponso Christo Das ist Geistliche Seelen Verlöbnisz mit ihrem Bräutigam Christo Jesu Aus dem andern Cap. des Propheten Oseae, v. 19 & 20. : Bey Hoch-Adlicher Leich-Begängnüß Des ... Herrn Albrecht Heinrich von Welchhausen ... ältisten regierenden Bürgermeisters eines Hoch-Adlichen Ritter-Rathes/ allhier zu grossen Saltza ... Welcher ... 1613. d. 16. April. auf diese Jammer Welt gebohren/ und den 25. December des 1678. Jahres ... dieselbe verlassen/ den 2. Februarii aber 1679. in sein neuerbauetes hoch-Adl. Begräbniß in der Kirchen aufn alten Saltza allhier ... beygesetzet worden ... öffentlich vorgestellet",1679,Leichenpredigt|Monografie,1,pre-1700,102,https://www.deutsche-digitale-bibliothek.de/item/SWKG36ZYBKMVHCG4FO5CSCWTSWYZGL4X
5KV3NZCUPTA7P7TMBBKL6TVZIJWZ3K3I,"Von Gottes Gnaden Friedrich, König zu Preussen, Marggraf zu Brandenburg, ... Nachdem einige Gerichte fast immerhin doliren, daß sie keine gnugsame Anzahl Exemplarien der Edicten und Verordnungen erhalten, ... : Geben Cleve in Unserm Regierungs-Rath den 15ten Julii 1765.",1765,Einblattdruck|Amtsdruckschrift|Monografie,1,1700-1800,44,https://www.deutsche-digitale-bibliothek.de/item/5KV3NZCUPTA7P7TMBBKL6TVZIJWZ3K3I
DBCVWD4MZPZUGUMFAVCPLQAIDZLP2FNT,Heubtartikel vnd fürnembste stück vnsers Christenthums mit sprüche[n] aus der heiligen schrifft beweret allen Christen nützlich widder die verfolger Göttlicher warheit,1526,Monografie,0,pre-1700,24,https://www.deutsche-digitale-bibliothek.de/item/DBCVWD4MZPZUGUMFAVCPLQAIDZLP2FNT
XKWLHJGQA56Z65RAAQPVOUJBWBMILUTR,"Nachdeme, Löblichem Bau-Amt seither die fast unendliche und höchst-verdrießliche Anzeige geschehen, auch der alltägliche -ja fast stündliche leidige Anblick und Au Augenschein aller Ort- und Enden des mehrern stattamtlich ergeben, daß, ungeachtet aller dagegen vorher gegangenen noch so scharffen Verwarn- und offtermahligen Bestraffungen, die mehreste derer hiesigen Einwohner sich jedennoch, nach wie vor, höchst-frevelmüthig unterfangen, auf die öffentliche Plätze, Strassen und Gassen, ... allerley s.v. Koth, Kersel und mehr andern dergleichen noch weit schändlichern Unrath, gantz, ungescheut hin zu kehren ... : Renovatum, Bau-Amt, den 25. Maji, 1744",1750 - ,Verordnung|Einblattdruck|Monografie,1,unknown,105,https://www.deutsche-digitale-bibliothek.de/item/XKWLHJGQA56Z65RAAQPVOUJBWBMILUTR
D6KFR6T3HZEELCSFROC2QTC7BXFEEXYZ,"Avertissement. Zur gänzlichen Ausrottung der Auf- und Vorkäuferey, wird hierdurch festgesetzt und verordnet: 1) daß hier kein Wagen mit Korn, Erbsen oder Linsen, des Nachmittags zum Verkauf aus der Herberge fahren soll ... : Berlin, den 17ten Novembr. 1786.",1786,Verordnung|Einblattdruck|Monografie,1,1700-1800,47,https://www.deutsche-digitale-bibliothek.de/item/D6KFR6T3HZEELCSFROC2QTC7BXFEEXYZ
7AIWY7PASSR67INYPEBTT4J3MMLGT33D,Edles Haupt- und Schlaff-Küssen/ Auß dem XVI. Psalm Davids : Bey ... Leich-Begängnüß Des ... Philipp-Siegemund von Veltheimb/ ... Welcher Anno 1646/ den 27 Tag des Mäy-Monats ... entschlaffen/ Den 10 Tag des Hewmonats aber/ nach gehaltenen Wol-Adelichen Leich-Ceremonien/ allhier in Rohrsum/ ... nacher Beyenroda ... abgeführet/ und allda ... ist beygesetzet worden. Einfältigst erkläret,1647 - ,Leichenpredigt|Monografie,1,unknown,65,https://www.deutsche-digitale-bibliothek.de/item/7AIWY7PASSR67INYPEBTT4J3MMLGT33D
GY7ETEHAYUURY7KXAKIRNNDDLWRGI3LR,Zuom Leser ein Vorred,1557,Vorwort,0,pre-1700,4,https://www.deutsche-digitale-bibliothek.de/item/GY7ETEHAYUURY7KXAKIRNNDDLWRGI3LR
2AWN4CNRUCVYCRQZTK375FQDAWZZSNJC,Aller Christlichen Ritter-Pflicht wann sie zum Gnaden-Lohn Wollen davon bringen Die ewige Ehren-Kron : Aus den geistreichen Worten Pauli/ genommen aus dem 4. Capitel der 2. Epistel an Timoth. ; Bey ... Leich-Begängniß/ Des ... Jochim Otto von Dannenberges ... Welcher in Neuen Halbenschleben/ am 6. May/ des 1647 Jahrs/ von einer Feindes Partey überfallen/ und erschossen/ und ... allhie zu Dannenberg/ in unser S. Johannis Kirchen/ am 6. September/ in sein Ruhekämmerlein beygesetzet worden,1648,Leichenpredigt|Monografie,1,pre-1700,86,https://www.deutsche-digitale-bibliothek.de/item/2AWN4CNRUCVYCRQZTK375FQDAWZZSNJC
6RLG74Z6W7FMVHYWA3FS53OJD4JFWAZA,"Leichenrede, bei der Beerdigung weiland Tit. Frau Klara Magdalena Gumpelzhaimerin gebornen Balladorin, weiland Tit. Herrn Georg Albrecht Gumpelzhaimers, gewesenen des Innern und Geheimen Raths Mitältesten und wolverordneten Herrn Hansgrafens allhier, wolselig nachgelassenen Frau Wittwe :gehalten am 16. März 1785. nachmittags um ein Uhr auf dem Gottesaker zu Weih St. Peter",1785,Monografie,1,1700-1800,57,https://www.deutsche-digitale-bibliothek.de/item/6RLG74Z6W7FMVHYWA3FS53OJD4JFWAZA
FQC5INC5DQUDK37FFP54PO4MU7P54ULE,Modulhandbuch Master Wirtschaftsingenieurwesen : Prüfungsordnungsversion: 2009,2017,Monografie,1,modern,7,https://www.deutsche-digitale-bibliothek.de/item/FQC5INC5DQUDK37FFP54PO4MU7P54ULE
AWIW3AU5BM4PKHYKH3EA7RNY6K4MJO5M,Buntpapierblatt,1650,Abschnitt,0,pre-1700,1,https://www.deutsche-digitale-bibliothek.de/item/AWIW3AU5BM4PKHYKH3EA7RNY6K4MJO5M
6QKDP2QQMD2UK3775DLLKUQK2SJXQKT4,Die hundertste Predigt aus Zach. XIII. v. 4. 5. 6.,1725,Kapitel,0,1700-1800,12,https://www.deutsche-digitale-bibliothek.de/item/6QKDP2QQMD2UK3775DLLKUQK2SJXQKT4
Z4OOQEHPATAGGGRJC2YADI27ON5QISX5,Christliche Leichpredigt Auß dem Spruch Pauli 1. Timoth 2. v. 15. Das Weib wird selig durch Kinder zeugen : Beym Begrebniß. Der Weiland/ Erbarn/ und Tugendsamen Frawen Barbaren/ Des Ehrn-Achtbarn und wolgelahrten Herrn Georgii Hoffmans/ Führnemen Bürgers/ und Pfarrherrns zu Franckenhaussen Ehlicher Haußfrawen. Welche den 6. Novembis Anno 1618. In ihren wehrenden Sechswochen in dem HErrn Christo selig entschlaffen/ und folgenden 8. Novembris Christlicher weise zur Erden bestattet. Gehalten,1619 - ,Leichenpredigt|Monografie,1,unknown,78,https://www.deutsche-digitale-bibliothek.de/item/Z4OOQEHPATAGGGRJC2YADI27ON5QISX5
N4JD5HGVIJVU2RHMTVUDGQ6NA657OIDF,Der diener singt. Der herr sey mit euch Und mit seinem geyst.,1525,Abschnitt,0,pre-1700,14,https://www.deutsche-digitale-bibliothek.de/item/N4JD5HGVIJVU2RHMTVUDGQ6NA657OIDF
E5L5QQ37APKIB76SZSAZU2TUCUU53XRD,"Zeitschrift für Baiern und die angränzenden Länder. 5, [5] = Jg. 2. 1817",1817,Heft,1,19th-c,18,https://www.deutsche-digitale-bibliothek.de/item/E5L5QQ37APKIB76SZSAZU2TUCUU53XRD
MU3HBFBZJK7RE5UGXIBB2OBI3CTOU3JZ,Hamburger Preisindexziffern für die Lebenshaltung im Monat Juni 1955 : Nr. 15,1955,Heft,1,modern,12,https://www.deutsche-digitale-bibliothek.de/item/MU3HBFBZJK7RE5UGXIBB2OBI3CTOU3JZ
Z3ORRZFZJSELYZT7RKJAH4IHJP2CZBCY,"Zimmerli, Walther Ch., Einmischungen : die sanfte Macht der Philosophie / Walther Ch. Zimmerli : Darmstadt, 1993. - X, 144 S. - (WB-Forum ; 83)",2019,Monografie,2,modern,33,https://www.deutsche-digitale-bibliothek.de/item/Z3ORRZFZJSELYZT7RKJAH4IHJP2CZBCY
MSJ6F6LE5TP5JIQBVTFZV3YBPD22TEL7,Modulhandbuch Master Wirtschaftsingenieurwesen : Studienordnungsversion: 2009,2018,Monografie,1,modern,7,https://www.deutsche-digitale-bibliothek.de/item/MSJ6F6LE5TP5JIQBVTFZV3YBPD22TEL7
V3IJQ7CRJGUMIEUXRJVFDXNO32TFV2VQ,"Abbildungen zur Naturgeschichte Brasiliens / hrsg. von Maximilian, Prinzen von Wied. - Weimar : Landes-Industrie-Comptoir. - 2. Lfg. 1823",1823,Aufsatz,2,19th-c,23,https://www.deutsche-digitale-bibliothek.de/item/V3IJQ7CRJGUMIEUXRJVFDXNO32TFV2VQ
SYKLGC3YLMA7ZN2EOLCHOCMJZMSBH277,"II. Articulen der Gemeine im Parlament zur Handhabung der Beschuldigung wieder William Laud, Ertzbischoffen zu Cantelbury beschuldiget wird; Ferner des Bischoffs Entschuldigung gegen die vorgehende Artickel : Item seine Leichpredigt, die er selber auff dem Richtplatz hat gethan, genomen aus Hebr. XII. verss. 1. 2. HIngerichtet den 10. Januarii, 1645",1649,Kapitel,1,pre-1700,58,https://www.deutsche-digitale-bibliothek.de/item/SYKLGC3YLMA7ZN2EOLCHOCMJZMSBH277
RNOPOSQQGZSBFGZEBU767YZUR6GW3YWA,"Modulhandbuch Bachelor Polyvalenter Bachelor mit Lehramtsoption für berufsbildende Schulen - Elektrotechnik, Vertiefung: MA : Studienordnungsversion: 2013",2017,Monografie,1,modern,19,https://www.deutsche-digitale-bibliothek.de/item/RNOPOSQQGZSBFGZEBU767YZUR6GW3YWA
LIEPZXPU5BFP5YA2DFS5GHRFDK3D3AU2,Der siebenzehende Punct.,1558,Kapitel,0,pre-1700,4,https://www.deutsche-digitale-bibliothek.de/item/LIEPZXPU5BFP5YA2DFS5GHRFDK3D3AU2
JLFFFORXI4SZR6XYABFOSMLF2XQT7SDZ,"Reise in das innere Nordamerica in den Jahren 1832 bis 1834 / von Maximilian, Prinz zu Wied. - Coblenz : Hölscher. - [Bd.] I, 1839 ; [Bd.] II, 1841",1844,Aufsatz,2,19th-c,38,https://www.deutsche-digitale-bibliothek.de/item/JLFFFORXI4SZR6XYABFOSMLF2XQT7SDZ
I7MPZSR6QJ7ITL65T5SCLTQZMCRP7VPM,Des H. Königs Davids und aller Gottliebenden Creutzträger Trost im Elend : Aus dem CXIX. Psalm. v. 92. In einer Leich-Sermon Den 12. Martii Anno 1671. Bey der Adelichen Beysetzung Der ... Anna Dorothea von Kersenbruch/ Des ... Liborius von Münchhausen Auff Rinteln und Schwöbber Erbsassen/ auch gewesenen Drosten zu Ertzen und Bückeburg. Nachgelassener Witwen/ Fürgetragen/ erkläret/ und auff Begehren in Druck heraus gegeben,1671,Leichenpredigt|Monografie,1,pre-1700,72,https://www.deutsche-digitale-bibliothek.de/item/I7MPZSR6QJ7ITL65T5SCLTQZMCRP7VPM
TRMYPQ3PSAJMNTJPD5XH2NZXVZZJOMLH,Über die Notwendigkeit und Möglichkeit einer neuen Ausgabe der hebräischen Bibel : Studien und Erwägungen / von Rudolf Kittel,1902,Monograph,1,modern,19,https://www.deutsche-digitale-bibliothek.de/item/TRMYPQ3PSAJMNTJPD5XH2NZXVZZJOMLH
WO7U52ULD4MIRBA6NDEGMPSO7455ZJII,"Tit. XLIX. Von Den Glaubigern, welche kein dinglich Recht haben, sondern allein personaliter privilegiret seynd",1676,Kapitel,0,pre-1700,19,https://www.deutsche-digitale-bibliothek.de/item/WO7U52ULD4MIRBA6NDEGMPSO7455ZJII
R3T6OOC7JGTFWERGLTGY7JONSADF3EQ3,Zitat,1624,Abschnitt,0,pre-1700,1,https://www.deutsche-digitale-bibliothek.de/item/R3T6OOC7JGTFWERGLTGY7JONSADF3EQ3
XHRRD2VQKASZ2OCCBL3XWV22QZPLTR4P,"Ekbal, Kamran, Der Briefwechsel Abbas Mirzas mit dem britischen Gesandten MacDonald Kinneir im Zeichen des zweiten russisch-persischen Krieges (1825 - 1828) : ein Beitrag zur Geschichte der persisch-englischen Beziehungen in der frühen Kadscharenzeit / Kamran Ekbal. - (Islamkundliche Untersuchungen. ; 43) : Freiburg, 1977",2018,,2,modern,53,https://www.deutsche-digitale-bibliothek.de/item/XHRRD2VQKASZ2OCCBL3XWV22QZPLTR4P
YGYJBPS7PXE5GR4JBUVRMAYVDVKX3PLB,Aller Christen höchster Trost und Hoffnung im Leben und Sterben/ An dem hochthewren kräfftigem Blut Jesu Christi deß Sohns Gottes : Aus der I. Epist. Cap. 1. v. 8. Bey Christlicher Sepultur Der ... Frawen Catharinen Kalmin/ deß ... Herrn Heinrich Schraders S. fürnehmen Patricii ... in Braunschweig/ hinterlassenen Witwen. Welche am dritten Advents Sontag war der 17. Decembris Anno 1626. ... endschlaffen/ und den 20. eiusdem in der Kirchen zu S. Catharinen ... bestattet worden. Gezeiget/ erkleret und auff begeren zum Druck gefertiget,1628 - ,Leichenpredigt|Monografie,1,unknown,93,https://www.deutsche-digitale-bibliothek.de/item/YGYJBPS7PXE5GR4JBUVRMAYVDVKX3PLB
ILQZLDIEDVSNG76NHU2ZMHWACRIVUPGT,"Vollständiges Wörterbuch der Mythologie aller Nationen / von Dr. W[ilhelm] Vollmer. - Stuttgard : Hoffmann. - Heft 9-10, 1836",1837,Aufsatz,2,19th-c,27,https://www.deutsche-digitale-bibliothek.de/item/ILQZLDIEDVSNG76NHU2ZMHWACRIVUPGT
IELZLSOM2NKIQR4VDGTYLJRXNWL2CF4Z,"Newe Zeittung, Beschreibung des grossen Wunderzeichens, Welches den dreyzehenden May dieses 1580. Jars am Himmel gesehen ist worden, von den drey Sonnen vnd drey Regenbogen ...",1580,Monografie,0,pre-1700,29,https://www.deutsche-digitale-bibliothek.de/item/IELZLSOM2NKIQR4VDGTYLJRXNWL2CF4Z
ZXAVMLLCNWW62Y7LMBETXZFKECMH3F74,"Ludwig XVI. König von Frankreich, von einer ruchlosen Faction seiner eignen Unterthanen hingerichtet, nebst den Folgen dieser Hinrichtung : Drittes Bändchen, Drey und Dreyßigstes Stück, Monat May 1794 - Acht und Vierzigstes Stück, Monat August 1795",1795,Kapitel,1,1700-1800,42,https://www.deutsche-digitale-bibliothek.de/item/ZXAVMLLCNWW62Y7LMBETXZFKECMH3F74
HFBSQR65TD66FO4U36AHZAFKZT3HTGKL,"Abriß und Muster eines Christlichen Ehemanns/ dem seine Augenlust genom[m]en worden/ Wie der 1. an seinem HochzeitTag gedencket: 2. an dem SterbTag sich bezeiget: 3. an dem BegräbnüßTag Gott dancket : Aus Hiobs Sprüchlein cap. I, 21. Der Herr hats gegeben/ der Herr hats genommen ... Bey ... Leichbestattung Der ... Margariten/ Des ... Martin Geyers, heil. Schrift Licentiati ... und bey der Kirchen zu S. Thomas daselbst wolverdienten Predigers ... Eheschatzes/ So bald ... am 20. Nov. ... entschlaffen/ und den 23. Eiusd. ... zu ihrem Ruhbettlein ... bracht worden",1654,Leichenpredigt|Monografie,0,pre-1700,108,https://www.deutsche-digitale-bibliothek.de/item/HFBSQR65TD66FO4U36AHZAFKZT3HTGKL
TFFCYBCPWCESWB7YHKNQRPEZDUGJTOWZ,Von Gottes gnaden Wilhelm Landgraff zu Hessen/ Fürst zu Herßfeld/ Graff zu Catzenelnbogen ... : Veste Liebe Getrewe Demnach ... wahrgenommen worden/ Welchergestalt die ... gantz und halbe Reichsthaler ... auch Unsere an gantzen und Halben Albussen/ Dreyern und zween Hellerstücken/ geschlagene Landmüntze umb ihrer güte und tauglichkeit willen bald außgewechselt worden ... hingege[n] aber eine und anderer ohntaugliche ... eingeschlichen ... So haben Wir ... erachtet ... deme vielmehr durch gehörige inhibition und verordnung zu begegnen ... ; Datum ... Cassel/ den 20. tag Novembris Anno 1654,1654 - ,Verordnung|Einblattdruck|Amtsdruckschrift|Monografie,1,unknown,97,https://www.deutsche-digitale-bibliothek.de/item/TFFCYBCPWCESWB7YHKNQRPEZDUGJTOWZ
L5UO2CU3L25KSTXE3TZWVV66E2HQPXUF,Total-Einfuhr am Ende jeden Monates:,1898,Abschnitt,0,19th-c,6,https://www.deutsche-digitale-bibliothek.de/item/L5UO2CU3L25KSTXE3TZWVV66E2HQPXUF
MYEERCRIBQHR3NL5VHNNBDYLZTXTFEJ6,Kurtz-gefaßte Schäferey deß Menschlichen Lebens/ wie darbey (1) ein allgemeines Klagen/ (2) ein nachdenckliches Fragen/ und (3) ein sonderliches Sagen fürgehe : Bey ... Beerdigung Deß ... Jacob Schäfers/ alten Wohlbenamten Bürgers und berühmten Apotheckers allhier/ Welcher ... seine Seele in seine allmächtige Hände treulich befohlen/ und von demselben im 77. Jahre seines Alters in die Him[m]lische Freuden auf- und angenommen worden/ Auß den 10. 11. und 12 Versiculn des XC. Psalms: Unser Leben währet siebenzig Jahr/ [et]c. In der Kirchen zu S. Joh. vor Leipzig ... entworffen,1672 - ,Leichenpredigt|Monografie,0,unknown,112,https://www.deutsche-digitale-bibliothek.de/item/MYEERCRIBQHR3NL5VHNNBDYLZTXTFEJ6
EQ5KOYHY6Y2N5VZ3JI5GBU23TWF5R4ZY,"Von Gottes Gnaden, Wir Carl Wilhelm Friederich, Marggraf zu Brandenburg, ... Nachdeme weyland Unsers ... Groß- und Vatters, Marggrafen Johann Friederichs, und Marggraf Wilhelm Friederichs, zu Brandenburg ... wider die in Dero Fürstl. Residenz, ... vorgehende Diebställe dergestalt geschärffte Verordnungen sub dato 17. Jun. 1684. und 22. Dec. 1707. ergehen lassen, daß solche Hof-Diebe ... mit dem Strang vom Leben zum Tod hingerichtet werden sollen: ... So verwarnen Wir hiermit zum Voraus ... jedermänniglich ... : So geschehen Onolzbach, den 20. Febr. Anno 1731",1731 - ,Verordnung|Amtsdruckschrift|Einblattdruck|Monografie,1,unknown,97,https://www.deutsche-digitale-bibliothek.de/item/EQ5KOYHY6Y2N5VZ3JI5GBU23TWF5R4ZY
43X7YCYTLXXLUWY5EESOJSFWGPOU6RMD,Zwo Leichpredigten : Eine Bey der Leichbegängnüs/ des Erbarn und Wolgeachten Herrn/ Johann Appels/ Bürgers zu Zeitz/ unnd Notarii Publici/ welcher im 53. Jahr seines alters/ den 27. Augusti des 1612 Jahrs seliglich entschlaffen/ und folgends den 29. in sein Ruhebetlein gelegt worden. Die Andere/ Bey der bestattung des Christlichen Jungferleins Annen Elisabeth/ Herrn Johann Appels eltisten Tochter/ welche im eilfften Jahr ihres alters/ den 6. Septembris Anno 1611. selig verschieden/ und Christlich begraben,1613 - ,Leichenpredigt|Monografie,1,unknown,87,https://www.deutsche-digitale-bibliothek.de/item/43X7YCYTLXXLUWY5EESOJSFWGPOU6RMD
DID27DPB6NLCMZIFPB27PIGHLVCXDBED,Ein und funffzig Geistliche Andachten wahre Gottseligkeit zuerwecken/ und daß zunemen deß inwendigen Menschen zufördern,1610,Monografie,0,pre-1700,16,https://www.deutsche-digitale-bibliothek.de/item/DID27DPB6NLCMZIFPB27PIGHLVCXDBED
WPYT5GWN55M6KK2YSDGH74ZZ6HJQNCTM,Wie wehrhaft ist der Staat? : Zum Problem präventiver Terrorismusbekämpfung ; (Akademievorlesung am 8. Juni 2006),2009,,1,modern,19,https://www.deutsche-digitale-bibliothek.de/item/WPYT5GWN55M6KK2YSDGH74ZZ6HJQNCTM
5BEIRUOUI65VSUME3QER4RCATT2SV2AF,Modulhandbuch Bachelor Technische Kybernetik und Systemtheorie : Studienordnungsversion: 2010,2019,Monografie,1,modern,10,https://www.deutsche-digitale-bibliothek.de/item/5BEIRUOUI65VSUME3QER4RCATT2SV2AF
HJYDGRPXHNHSJ3AZ3OF7CJGTFD6BVSFV,"118-127, 21. Jesus erwartet ruhig seine Feinde. - 22. Jesus steht seine Feinden gegenüber, sie getrauen sich nicht, Hand an ihn zu legen.",1797,Kapitel,0,1700-1800,30,https://www.deutsche-digitale-bibliothek.de/item/HJYDGRPXHNHSJ3AZ3OF7CJGTFD6BVSFV
F773REQIHJ2BSVLVA36KQYOE7AEB6ZKN,Der X. Grad,1702,Kapitel,0,1700-1800,3,https://www.deutsche-digitale-bibliothek.de/item/F773REQIHJ2BSVLVA36KQYOE7AEB6ZKN
VKEPTO7EAOGQ6SRBIBZBZPVL5LUGLNFD,"Unsere freundliche [et]c. Da mit Ablauf des gegenwärtigen Monats die im Felde stehenden Infanterie-Regimenter wie der [!] auf den Land-Etat gesetzt, und in den Städten im Lande nach Vorschrift des Servis-Reglements vom Jahr 1713 bequartieret werden sollen, mithin mit diesem Monate auch alle bisher an die Frauen der Unterofficiere und Soldaten ... geleisteten Zahlungen vom halben Servise aufhören werden ... : Hannover, den 9ten November, 1795 ; An alle Aemter, Städte und Gerichte in den Fürstenthümern Lüneburg, Calenberg, Göttingen und Grubenhagen, und den Grafschaften Hoya und Diepholz",1795 - ,Einblattdruck|Amtsdruckschrift|Monografie,1,unknown,100,https://www.deutsche-digitale-bibliothek.de/item/VKEPTO7EAOGQ6SRBIBZBZPVL5LUGLNFD
BMCIODXB7J4OWCJQY5RRIGYEKFVADAP5,Eingepackte Bücher.,1739,Kapitel,0,1700-1800,3,https://www.deutsche-digitale-bibliothek.de/item/BMCIODXB7J4OWCJQY5RRIGYEKFVADAP5
3ZXUCXIIRR3C247JIZJKFO5OVXH6WMDA,"Der vorzügliche Lohn eines frommen und getreuen Lehrers der Religion Jesu: Gehe ein zu deines Herrn Freude! : ward bei der christlichen Beerdigung Tit. deb. Herrn M. Johann Jakob Seyffert, wohlverordneten und treuverdienten Pastors der christlichen Gemeinde zu Seyfhennersdorf, als Derselbe am 6. Juli 1790. ... entschlafen, und Sein entseelter Leichnam am 12. drauf bei einer zahlreichen Leichenbegleitung zu Seiner Ruhe gebracht wurde, dem ganzen vornehmen Seyffertischen Hause zur Bezeigung seiner aufrichtigsten Hochachtung und theilnehmenden Freundschaft betrachtet",1790,Gelegenheitsschrift:Tod|Biographie|Monografie,1,1700-1800,85,https://www.deutsche-digitale-bibliothek.de/item/3ZXUCXIIRR3C247JIZJKFO5OVXH6WMDA
XQEECHN7SBYTFPXCE2HMSZHZWRNRQFHS,Die Kolonial-Bilanz : Bilder aus der deutschen Kolonialpolitik auf Grund der Verhandlungen des Reichstags im Sessionsabschnitt 1905/06,1906,Monografie,1,modern,19,https://www.deutsche-digitale-bibliothek.de/item/XQEECHN7SBYTFPXCE2HMSZHZWRNRQFHS
3HTMUYTEI6XSDLOZ354Y2WUVBMHZC3QO,"Untersuchung des Wasserstoffgefährdungspotentials warmumgeformter Bauteile aus hochfestem Stahl : Schlussbericht der Forschungsstelle(n) Otto-von-Guericke-Universität Magdeburg, Institut für Werkstoff- und Fügetechnik (IWF) zu dem über die im Rahmen des Programms zur Förderung der Industriellen Gemeinschaftsforschung und -entwicklung (IGF) ... geförderten Vorhaben ... ; Bewilligungszeitraum: 01.07.2011 – 30.06.2013",2019,Monografie,1,modern,54,https://www.deutsche-digitale-bibliothek.de/item/3HTMUYTEI6XSDLOZ354Y2WUVBMHZC3QO
